Item_ID,Master_Restaurant_Id,Date_ID,Time of Order,Order Delivered Date,Time of Delivery,Expected Delivery Time,Delivery Time (in mins),Restaurant_ID,Desc_ID,Location_ID,Avg Rating_ID,Type_ID,Category_ID,Cuisine_ID,Working Hrs,Delivery Available,Table Booking Available,Price,Discounts Offered (%),Discounted Price,Expected Revenue,Customer ID,Cust Rating_ID,Order_Status_ID,Cancellation_ID,Actual Revenue,Operating Cost,GP Margin,Total Number of Reviews,Number of Complaints Received,Foot Traffic in Location,Competitors in the Area (Count),Subscription_ID,Budgetd_Rev,Budgetd_Operating Cost,Budgeted Order,Budgeted GP,Acquisition cost,Value,year,month
27,29,1137,03:43:22,2024-02-10,04:19:22,36,36,11,11,10,4,1,6,14,"12:00PM - 3:30PM, 7:00PM - 11:30PM",Yes,Yes,224.0,9.11,204.0,204.0,53,5,2,5,204.0,147.0,57.0,165,17,Medium,43,2,225.988896,165.643753,0.0,60.34514304,15.04424779,20.4064,2024,2
27,29,1137,03:43:22,2024-02-10,04:19:22,36,36,11,11,10,4,1,6,14,"12:00PM - 3:30PM, 7:00PM - 11:30PM",Yes,Yes,224.0,9.11,204.0,204.0,53,5,2,5,204.0,163.0,41.0,165,17,Medium,43,2,228.024832,187.306112,0.0,40.71872,14.7826087,20.4064,2024,2
5,44,1503,19:01:29,2024-02-11,0:26:00,43,26,69,926,4,2,1,106,155,10:00AM - 10:00PM,YES,YES,313.0,10.79,279.23,279.23,3728,2,465,2,0.0,203.9,75.33,73,2,medium,15,2,268.27,198.39,0.0,69.88,29.56,45.77,2024,2
5,42,1503,0:05:01,2024-02-11,0:25:00,41,25,33,994,8,2,1,148,195,10:00AM - 10:00PM,YES,YES,684.0,17.56,563.89,563.89,3805,2,702,2,0.0,355.62,208.27,193,6,high,18,2,575.94,416.37,0.0,159.57,18.48,189.79,2024,2
5,45,1503,22:25:34,2024-02-11,0:44:00,30,44,25,927,1,6,1,100,147,10:00AM - 10:00PM,NO,NO,447.0,30.9,308.88,308.88,3777,6,136,5,308.88,237.59,71.29,99,3,high,15,1,326.66,238.79,0.0,87.87,13.86,57.43,2024,2
3,90,1503,19:13:04,2024-02-11,19:32:04,39,19,90,999,11,6,1,999,999,11:00AM - 11:00PM,YES,NO,691.0,29.55,486.81,486.81,1556,2,998,5,486.81,351.76,135.05,74,37,high,5,1,375.09,491.64,565.0,104.34,41.88,139.32,2024,2
7,14,1503,1:55:00,2024-02-11,12:56:00,30,35,12,996,8,1,2,6,15,12:00PM - 2:00AM,No,No,674.96,24.98,506.35,506.35,3258,1,999,3,0.0,368.07,138.28,322,13,low,16,1,519.9,350.98,246.0,172.26,27.32,644.63,2024,2
5,43,1503,10:04:33,2024-02-11,1:00:00,57,60,52,950,7,1,1,176,122,10:00AM - 10:00PM,YES,NO,865.0,6.83,805.92,805.92,3049,1,113,3,0.0,561.43,244.49,103,3,low,8,3,783.44,574.77,0.0,208.67,16.12,228.37,2024,2
3,91,1503,3:42:41,2024-02-11,4:24:41,37,42,91,999,1,6,1,999,999,11:00AM - 11:00PM,NO,NO,890.98,1.37,878.77,878.77,706,5,998,5,878.77,739.4,139.37,250,10,low,18,2,447.37,519.2,407.0,153.05,13.07,244.37,2024,2
6,67,1503,20:16:00,2024-02-11,21:03:00,55,47,37,965,1,6,1,7,5,11:00AM - 11:00PM,YES,YES,760.21,28.13,546.36,546.36,943,4,999,5,546.36,355.06,191.3,53,4,high,6,1,570.89,377.84,295.0,193.05,28.76,255.03,2024,2
5,43,1503,17:33:49,2024-02-11,0:27:00,52,27,25,992,7,7,1,183,107,10:00AM - 10:00PM,YES,NO,1273.0,31.69,869.59,869.59,3316,7,820,5,869.59,658.51,211.08,252,7,high,10,2,927.51,680.42,0.0,247.09,25.42,185.66,2024,2
7,20,1503,5:45:00,2024-02-11,14:12:00,50,23,73,951,11,1,2,4,4,11:00AM - 11:00PM,YES,No,442.34,33.59,293.76,293.76,3520,1,999,2,0.0,198.32,95.44,166,11,low,7,1,344.51,188.1,240.0,113.91,12.81,389.2,2024,2
7,18,1503,2:49:00,2024-02-11,13:14:00,30,34,16,901,2,7,2,1,1,12:00PM - 2:00AM,YES,YES,828.93,8.53,758.22,758.22,3593,7,999,5,758.22,392.83,365.39,219,6,high,8,3,835.38,378.97,203.0,463.44,26.57,1123.61,2024,2
6,69,1503,11:55:00,2024-02-11,12:27:00,30,32,77,910,4,3,1,5,10,11:00AM - 11:00PM,YES,YES,1158.88,17.4,957.23,957.23,657,3,999,5,957.23,741.66,215.57,201,9,medium,19,1,926.47,791.26,219.0,135.21,24.22,220.51,2024,2
5,45,1503,19:07:12,2024-02-11,0:59:00,43,59,47,912,1,6,1,133,133,10:00AM - 10:00PM,YES,YES,1071.0,28.97,760.73,760.73,3784,6,410,5,760.73,518.11,242.62,120,4,medium,10,2,783.36,538.43,0.0,244.93,28.82,213.8,2024,2
7,16,1503,13:50:00,2024-02-11,12:46:00,30,49,75,981,12,6,2,10,8,12:00PM - 2:00AM,No,YES,481.7,20.63,382.33,382.33,3579,6,999,5,382.33,219.23,163.1,421,19,high,18,1,408.75,235.1,261.0,172.92,25.05,545.43,2024,2
6,69,1503,0:34:00,2024-02-11,1:18:00,41,44,93,943,4,2,1,6,10,11:00AM - 11:00PM,YES,YES,326.93,18.96,264.94,264.94,979,3,999,4,0.0,172.83,92.11,59,12,medium,23,1,286.75,176.72,279.0,110.03,13.47,133.12,2024,2
3,91,1503,13:15:29,2024-02-11,14:13:29,39,58,91,999,1,3,1,999,999,11:00AM - 11:00PM,YES,YES,769.03,19.27,620.84,620.84,785,4,999,5,620.84,377.79,243.05,44,23,low,25,3,763.29,359.81,396.0,185.7,11.8,230.06,2024,2
5,42,1503,3:12:55,2024-02-11,0:22:00,31,22,50,996,8,6,1,153,188,10:00AM - 10:00PM,NO,NO,851.0,25.04,637.91,637.91,3357,6,636,5,637.91,396.05,241.86,153,7,high,17,3,643.87,463.63,0.0,180.24,11.92,229.94,2024,2
5,43,1503,20:37:04,2024-02-11,0:15:00,40,15,17,988,7,7,1,106,182,10:00AM - 10:00PM,YES,NO,559.0,26.62,410.19,410.19,3309,7,204,5,410.19,282.56,127.63,227,2,high,16,1,445.98,303.27,0.0,142.71,25.23,102.4,2024,2
5,42,1503,12:47:52,2024-02-11,0:24:00,37,24,94,987,8,2,1,190,123,10:00AM - 10:00PM,NO,YES,931.0,5.21,882.49,882.49,3620,2,293,1,0.0,689.5,192.99,294,8,high,13,2,964.66,698.98,0.0,265.68,11.11,181.88,2024,2
6,68,1503,6:12:00,2024-02-11,6:54:00,33,42,66,988,5,4,1,9,1,11:00AM - 11:00PM,YES,YES,372.95,5.83,351.21,351.21,792,1,999,5,351.21,252.97,98.24,136,2,high,9,1,385.5,264.86,288.0,120.64,28.55,123.15,2024,2
3,91,1503,3:23:54,2024-02-11,4:19:54,43,56,91,999,1,3,1,999,999,11:00AM - 11:00PM,YES,NO,215.94,23.26,165.71,165.71,661,3,998,5,165.71,120.49,45.22,139,41,low,25,1,250.65,364.56,367.0,168.74,25.78,180.11,2024,2
6,70,1503,23:38:00,2024-02-11,0:31:00,60,53,98,916,1,3,1,8,10,11:00AM - 11:00PM,YES,YES,558.88,6.21,524.17,524.17,3150,4,999,5,524.17,322.81,201.36,90,9,low,12,1,522.39,312.62,259.0,209.77,13.9,291.86,2024,2
5,44,1503,23:32:33,2024-02-11,0:51:00,32,51,56,920,4,1,1,118,109,10:00AM - 10:00PM,NO,NO,230.0,26.92,168.08,168.08,3654,1,999,2,0.0,118.31,49.77,146,10,high,20,2,152.24,110.07,0.0,42.17,20.81,28.96,2024,2
3,90,1503,8:26:44,2024-02-11,9:11:44,45,45,90,999,11,3,1,999,999,11:00AM - 11:00PM,YES,NO,355.51,20.86,281.35,281.35,1479,5,998,5,281.35,198.96,82.39,78,14,low,19,2,634.34,519.51,447.0,161.33,31.21,249.31,2024,2
3,91,1503,7:06:21,2024-02-11,8:04:21,59,58,91,999,1,4,1,999,999,11:00AM - 11:00PM,NO,NO,799.59,12.9,696.44,696.44,1819,1,999,5,696.44,463.9,232.54,61,27,medium,16,3,485.97,291.95,537.0,130.4,5.55,138.27,2024,2
3,89,1503,20:32:35,2024-02-11,21:12:35,40,40,89,999,6,1,1,999,999,11:00AM - 11:00PM,YES,NO,375.64,10.17,337.44,337.44,133,3,998,4,0.0,266.4,71.04,37,33,medium,10,3,691.42,512.07,640.0,182.62,15.93,128.71,2024,2
3,89,1503,8:57:30,2024-02-11,9:46:30,31,49,89,999,6,1,1,999,999,11:00AM - 11:00PM,YES,YES,581.54,17.12,481.98,481.98,843,5,999,1,0.0,317.21,164.77,196,16,high,5,1,472.14,434.24,615.0,71.54,33.1,230.51,2024,2
6,64,1503,4:33:00,2024-02-11,5:00:00,36,27,65,907,16,4,1,4,5,11:00AM - 11:00PM,YES,YES,1050.41,24.81,789.8,789.8,3213,5,999,5,789.8,498.45,291.35,33,6,medium,25,3,756.37,484.58,272.0,271.79,10.23,317.97,2024,2
7,20,1504,17:00:00,2024-02-12,11:35:00,30,50,37,902,11,5,2,3,9,12:00PM - 2:00AM,YES,No,752.66,32.93,504.81,504.81,3557,5,999,5,504.81,387.44,117.37,446,3,high,22,2,568.12,363.25,319.0,125.54,22.18,622.18,2024,2
6,61,1504,15:27:00,2024-02-12,16:08:00,31,41,79,997,6,5,1,3,8,11:00AM - 11:00PM,YES,YES,776.9,9.27,704.88,704.88,994,4,999,5,704.88,529.5,175.38,196,1,high,25,1,705.63,539.68,292.0,165.95,10.72,270.82,2024,2
5,43,1504,5:40:50,2024-02-12,0:56:00,54,56,88,988,7,7,1,123,181,10:00AM - 10:00PM,NO,NO,925.0,11.73,816.5,816.5,3101,7,779,5,816.5,524.93,291.57,103,6,low,9,2,735.74,529.17,0.0,206.57,17.2,274.37,2024,2
3,90,1504,1:17:14,2024-02-12,1:54:14,24,37,90,999,11,4,1,999,999,11:00AM - 11:00PM,NO,YES,628.52,21.44,493.77,493.77,1263,3,998,5,493.77,260.81,232.96,56,2,medium,19,1,640.2,344.18,455.0,206.31,40.06,141.0,2024,2
5,42,1504,12:42:36,2024-02-12,0:25:00,38,25,78,982,8,3,1,109,171,10:00AM - 10:00PM,YES,YES,1010.0,34.62,660.34,660.34,3272,3,38,5,660.34,435.41,224.93,84,5,medium,12,3,659.35,449.61,0.0,209.74,22.87,202.06,2024,2
3,91,1504,14:17:23,2024-02-12,15:05:23,47,48,91,999,1,5,1,999,999,11:00AM - 11:00PM,NO,YES,926.93,34.39,608.16,608.16,22,1,998,5,608.16,425.69,182.47,88,11,medium,13,1,634.89,598.22,462.0,233.17,15.46,117.4,2024,2
7,17,1504,16:20:00,2024-02-12,1:00:00,30,22,12,963,10,3,2,1,10,11:00AM - 11:00PM,YES,YES,742.37,24.24,562.42,562.42,3309,3,999,5,562.42,346.73,215.69,115,0,low,11,1,575.78,376.99,324.0,258.02,24.23,778.11,2024,2
3,90,1504,5:22:24,2024-02-12,5:51:24,48,29,90,999,11,4,1,999,999,11:00AM - 11:00PM,NO,NO,512.37,20.21,408.82,408.82,1251,2,998,5,408.82,261.69,147.13,149,0,low,11,1,637.42,170.99,690.0,175.86,19.28,127.45,2024,2
5,44,1504,5:35:03,2024-02-12,0:43:00,38,43,21,997,4,4,1,138,138,10:00AM - 10:00PM,NO,NO,623.0,14.93,529.99,529.99,3240,4,402,5,529.99,357.43,172.56,128,10,medium,20,1,537.31,392.36,0.0,144.95,17.83,154.73,2024,2
5,43,1504,14:04:00,2024-02-12,0:25:00,35,25,11,976,7,3,1,127,101,10:00AM - 10:00PM,NO,YES,1084.0,32.63,730.29,730.29,3489,3,254,5,730.29,460.66,269.63,69,1,low,13,2,706.21,505.75,0.0,200.46,13.98,255.65,2024,2
3,89,1504,20:51:02,2024-02-12,21:50:02,29,59,89,999,6,2,1,999,999,11:00AM - 11:00PM,YES,YES,396.17,29.96,277.48,277.48,1321,4,998,1,0.0,145.51,131.97,121,15,low,23,3,583.47,336.3,429.0,98.6,11.06,262.51,2024,2
5,45,1504,15:39:06,2024-02-12,0:48:00,31,48,21,968,1,7,1,170,113,10:00AM - 10:00PM,NO,YES,770.0,28.03,554.17,554.17,3398,7,327,5,554.17,441.68,112.49,128,9,low,19,2,501.0,354.36,0.0,146.64,21.15,91.34,2024,2
5,44,1504,12:01:47,2024-02-12,0:33:00,34,33,62,999,4,5,1,110,172,10:00AM - 10:00PM,YES,YES,718.0,30.16,501.45,501.45,3915,5,294,5,501.45,400.82,100.63,224,7,low,6,2,535.46,362.82,0.0,172.64,18.64,81.99,2024,2
6,72,1504,22:31:00,2024-02-12,23:11:00,50,40,28,944,14,7,1,9,8,11:00AM - 11:00PM,YES,YES,1183.2,29.24,837.23,837.23,866,2,999,5,837.23,635.89,201.34,205,17,low,19,3,918.06,689.15,235.0,228.91,24.69,227.28,2024,2
5,42,1504,11:02:52,2024-02-12,0:33:00,54,33,97,921,8,2,1,186,133,10:00AM - 10:00PM,YES,YES,520.0,33.8,344.24,344.24,3714,2,209,2,0.0,254.59,89.65,190,0,medium,7,3,376.87,249.56,0.0,127.31,19.7,69.95,2024,2
7,18,1504,17:04:00,2024-02-12,18:06:00,30,27,17,909,2,7,2,8,13,10:00AM - 10:00PM,No,No,748.94,21.38,588.82,588.82,3475,7,999,5,588.82,304.38,284.44,410,7,medium,13,1,609.19,298.19,314.0,334.06,13.84,873.26,2024,2
3,89,1504,3:09:28,2024-02-12,4:09:28,29,60,89,999,6,3,1,999,999,11:00AM - 11:00PM,YES,NO,268.37,6.28,251.52,251.52,1616,4,998,5,251.52,143.64,107.88,30,33,medium,19,3,435.34,325.72,332.0,140.52,9.32,272.04,2024,2
6,64,1504,14:44:00,2024-02-12,15:45:00,52,61,94,906,16,3,1,10,8,11:00AM - 11:00PM,YES,YES,1109.86,25.9,822.41,822.41,693,4,999,5,822.41,537.31,285.1,105,16,medium,11,1,897.52,552.98,221.0,344.54,14.59,338.62,2024,2
5,43,1504,13:58:29,2024-02-12,0:15:00,59,15,63,960,7,3,1,100,125,10:00AM - 10:00PM,NO,NO,1263.0,34.7,824.74,824.74,3948,3,980,5,824.74,509.05,315.69,210,4,medium,16,3,901.61,647.73,0.0,253.88,25.28,290.41,2024,2
7,18,1504,3:33:00,2024-02-12,5:10:00,45,34,65,982,2,2,2,7,11,10:00AM - 10:00PM,YES,YES,546.84,22.78,422.27,422.27,3592,2,999,2,422.27,333.06,89.21,149,20,low,23,2,458.62,349.35,271.0,94.04,19.95,511.48,2024,2
6,67,1504,16:32:00,2024-02-12,16:56:00,33,24,55,982,1,5,1,10,8,11:00AM - 11:00PM,YES,YES,312.78,14.96,265.99,265.99,3270,5,999,5,265.99,207.62,58.37,4,13,low,20,1,271.0,225.37,145.0,45.63,28.14,72.59,2024,2
5,42,1504,21:22:38,2024-02-12,0:44:00,40,44,32,966,8,4,1,176,167,10:00AM - 10:00PM,YES,NO,459.0,13.48,397.13,397.13,3136,4,29,5,397.13,281.2,115.93,257,6,medium,18,1,359.6,242.09,0.0,117.51,18.6,97.33,2024,2
6,72,1504,4:41:00,2024-02-12,5:25:00,46,44,94,949,14,4,1,3,2,11:00AM - 11:00PM,YES,YES,751.34,26.18,554.64,554.64,617,5,999,5,554.64,391.38,163.26,63,11,high,25,1,561.5,399.68,193.0,161.82,28.82,166.28,2024,2
3,91,1504,14:37:10,2024-02-12,15:06:10,46,29,91,999,1,3,1,999,999,11:00AM - 11:00PM,NO,NO,207.73,6.39,194.46,194.46,1161,2,999,5,194.46,151.93,42.53,207,17,high,10,3,594.93,538.43,446.0,118.11,28.99,230.3,2024,2
6,69,1504,17:02:00,2024-02-12,18:06:00,59,64,56,975,4,7,1,3,2,11:00AM - 11:00PM,YES,YES,966.06,14.36,827.33,827.33,799,2,999,5,827.33,623.06,204.27,176,19,medium,7,2,811.52,615.45,119.0,196.07,13.37,295.42,2024,2
3,90,1504,14:09:58,2024-02-12,14:46:58,37,37,90,999,11,7,1,999,999,11:00AM - 11:00PM,YES,NO,380.16,32.04,258.36,258.36,1416,4,999,5,258.36,146.96,111.4,163,23,medium,16,1,503.19,461.65,428.0,170.88,12.2,275.44,2024,2
6,72,1504,9:09:00,2024-02-12,10:03:00,53,54,61,998,14,7,1,7,7,11:00AM - 11:00PM,YES,YES,849.76,28.21,610.04,610.04,941,4,999,5,610.04,392.94,217.1,189,3,low,5,1,627.08,431.22,217.0,195.86,17.85,311.94,2024,2
5,42,1504,10:12:10,2024-02-12,0:21:00,54,21,75,948,8,7,1,172,110,10:00AM - 10:00PM,NO,YES,1236.0,18.95,1001.78,1001.78,3757,7,305,5,1001.78,763.78,238.0,277,9,medium,5,2,1043.5,769.07,0.0,274.43,24.88,213.12,2024,2
5,44,1504,1:12:22,2024-02-12,0:36:00,60,36,80,929,4,2,1,181,160,10:00AM - 10:00PM,NO,NO,474.0,26.34,349.15,349.15,3938,2,407,1,0.0,212.2,136.95,56,4,medium,7,3,324.32,220.62,0.0,103.7,15.4,121.55,2024,2
6,69,1504,21:10:00,2024-02-12,22:09:00,54,59,84,946,4,7,1,8,10,11:00AM - 11:00PM,YES,YES,1004.75,12.66,877.55,877.55,3274,1,999,5,877.55,604.83,272.72,232,4,medium,21,3,874.0,577.68,150.0,296.32,17.08,366.21,2024,2
6,64,1504,9:03:00,2024-02-12,9:46:00,48,43,42,980,16,7,1,1,8,11:00AM - 11:00PM,YES,YES,1198.04,23.95,911.11,911.11,3208,3,999,5,911.11,702.67,208.44,69,4,high,19,2,870.25,747.72,172.0,122.53,12.68,264.18,2024,2
3,89,1504,21:42:09,2024-02-12,22:26:09,49,44,89,999,6,5,1,999,999,11:00AM - 11:00PM,NO,YES,897.15,7.54,829.5,829.5,321,5,998,5,829.5,434.82,394.68,30,41,medium,4,3,282.25,260.69,421.0,125.34,10.15,270.71,2024,2
6,70,1504,16:42:00,2024-02-12,17:28:00,36,46,79,915,1,2,1,10,7,11:00AM - 11:00PM,YES,YES,1052.94,16.03,884.15,884.15,696,3,999,3,0.0,588.29,295.86,222,18,low,17,1,914.63,627.94,281.0,286.69,22.32,358.4,2024,2
3,91,1504,15:18:49,2024-02-12,15:38:49,40,20,91,999,1,5,1,999,999,11:00AM - 11:00PM,NO,NO,236.15,3.89,226.96,226.96,922,2,998,5,226.96,119.42,107.54,72,15,low,22,2,695.96,410.74,475.0,192.77,25.9,204.56,2024,2
7,18,1504,1:40:00,2024-02-12,5:39:00,45,40,96,946,2,6,2,7,16,10:00AM - 10:00PM,YES,No,230.23,26.92,168.25,168.25,3304,6,999,5,168.25,85.84,82.41,496,18,low,12,1,194.63,84.8,285.0,91.83,28.94,250.66,2024,2
15,48,1140,11:09:09,2024-02-13,12:00:09,65,51,15,15,13,2,1,5,9,9:00AM - 1:00AM,Yes,Yes,1263.0,20.29,1007.0,1007.0,24,6,2,5,1007.0,715.0,292.0,230,74,Low,21,2,1147.680522,786.2618313,0.0,361.4186907,15.45454545,256.2627,2024,2
3,89,1505,3:23:37,2024-02-13,3:57:37,20,34,89,999,6,3,1,999,999,11:00AM - 11:00PM,NO,NO,751.34,33.56,499.19,499.19,139,3,998,5,499.19,336.99,162.2,209,43,low,13,2,787.91,376.61,557.0,211.5,11.01,205.69,2024,2
3,89,1505,23:19:20,2024-02-13,0:11:20,32,52,89,999,6,5,1,999,999,11:00AM - 11:00PM,YES,YES,896.1,18.09,734.0,734.0,784,3,998,5,734.0,542.74,191.26,143,15,high,19,2,569.33,572.7,473.0,52.18,6.47,191.7,2024,2
15,48,1140,11:09:09,2024-02-13,12:00:09,65,51,15,15,13,2,1,5,9,9:00AM - 1:00AM,Yes,Yes,1263.0,20.29,1007.0,1007.0,24,6,2,5,1007.0,785.0,221.0,230,74,Low,21,2,1137.613149,903.0433581,0.0,234.5697909,13.91304348,256.2627,2024,2
7,12,1505,20:58:00,2024-02-13,1:58:00,45,56,75,962,8,7,2,7,18,10:00AM - 10:00PM,YES,No,746.8,14.11,641.43,641.43,3432,7,999,5,641.43,354.7,286.73,334,4,medium,21,2,750.71,382.48,222.0,353.98,16.2,928.16,2024,2
5,45,1505,6:19:32,2024-02-13,0:45:00,33,45,75,975,1,2,1,127,182,10:00AM - 10:00PM,NO,YES,493.0,27.78,356.04,356.04,3499,2,997,4,0.0,215.7,140.34,102,6,low,16,3,337.83,239.94,0.0,97.89,10.29,130.05,2024,2
7,17,1505,10:29:00,2024-02-13,8:08:00,50,39,44,970,10,3,2,8,12,11:00AM - 11:00PM,No,No,212.77,22.3,165.32,165.32,3257,3,999,5,165.32,116.43,48.89,319,3,medium,25,1,183.07,107.35,211.0,55.28,11.37,214.21,2024,2
15,48,1140,11:09:09,2024-02-13,12:00:09,65,51,15,15,13,2,1,5,9,9:00AM - 1:00AM,Yes,Yes,1263.0,20.29,1007.0,1007.0,24,6,2,5,1007.0,745.0,262.0,230,74,Low,21,2,1117.478403,826.9340182,0.0,290.5443848,14.41441441,256.2627,2024,2
25,87,1140,21:52:42,2024-02-13,22:33:42,61,41,11,11,10,4,1,1,4,"12:00PM - 3:30PM, 7:00PM - 11:30PM",Yes,Yes,404.0,16.01,339.0,339.0,46,5,2,5,339.0,261.0,78.0,445,79,Medium,42,2,390.21754,295.241984,0.0,94.97555604,15.92920354,64.6804,2024,2
3,91,1505,2:26:55,2024-02-13,3:16:55,29,50,91,999,1,1,1,999,999,11:00AM - 11:00PM,YES,YES,234.54,22.13,182.64,182.64,1428,5,998,4,0.0,125.27,57.37,152,5,high,6,3,605.45,513.05,586.0,218.2,9.23,209.86,2024,2
25,87,1140,21:52:42,2024-02-13,22:33:42,61,41,11,11,10,4,1,1,4,"12:00PM - 3:30PM, 7:00PM - 11:30PM",Yes,Yes,404.0,16.01,339.0,339.0,46,5,2,5,339.0,238.0,102.0,445,79,Medium,42,2,386.824344,263.6513292,0.0,123.1730148,13.51351351,64.6804,2024,2
25,87,1140,21:52:42,2024-02-13,22:33:42,61,41,11,11,10,4,1,1,4,"12:00PM - 3:30PM, 7:00PM - 11:30PM",Yes,Yes,404.0,16.01,339.0,339.0,46,5,2,5,339.0,261.0,78.0,445,79,Medium,42,2,376.644756,287.4037012,0.0,89.2410548,16.36363636,64.6804,2024,2
25,87,1140,21:52:42,2024-02-13,22:33:42,61,41,11,11,10,4,1,1,4,"12:00PM - 3:30PM, 7:00PM - 11:30PM",Yes,Yes,404.0,16.01,339.0,339.0,46,5,2,5,339.0,254.0,85.0,445,79,Medium,42,2,390.21754,292.663155,0.0,97.554385,17.39130435,64.6804,2024,2
15,48,1140,11:09:09,2024-02-13,12:00:09,65,51,15,15,13,2,1,5,9,9:00AM - 1:00AM,Yes,Yes,1263.0,20.29,1007.0,1007.0,24,6,2,5,1007.0,735.0,272.0,230,74,Low,21,2,1147.680522,845.1559634,0.0,302.5245587,13.04347826,256.2627,2024,2
15,48,1140,11:09:09,2024-02-13,12:00:09,65,51,15,15,13,2,1,5,9,9:00AM - 1:00AM,Yes,Yes,1263.0,20.29,1007.0,1007.0,24,6,2,5,1007.0,735.0,272.0,230,74,Low,21,2,1127.545776,845.1559634,0.0,282.3898127,13.91304348,256.2627,2024,2
3,89,1505,23:43:33,2024-02-13,0:22:33,31,39,89,999,6,6,1,999,999,11:00AM - 11:00PM,YES,NO,360.16,7.09,334.62,334.62,1742,4,998,5,334.62,199.86,134.76,246,22,medium,10,3,631.7,387.57,302.0,179.41,7.35,221.3,2024,2
7,18,1505,21:14:00,2024-02-13,12:21:00,30,39,92,954,2,4,2,3,7,12:00PM - 2:00AM,YES,YES,806.72,18.51,657.4,657.4,3450,4,999,5,657.4,451.78,205.62,121,11,low,22,2,684.19,484.44,269.0,235.33,26.97,863.02,2024,2
25,87,1140,21:52:42,2024-02-13,22:33:42,61,41,11,11,10,4,1,1,4,"12:00PM - 3:30PM, 7:00PM - 11:30PM",Yes,Yes,404.0,16.01,339.0,339.0,46,5,2,5,339.0,271.0,68.0,445,79,Medium,42,2,380.037952,301.3158048,0.0,78.7221472,18.01801802,64.6804,2024,2
15,48,1140,11:09:09,2024-02-13,12:00:09,65,51,15,15,13,2,1,5,9,9:00AM - 1:00AM,Yes,Yes,1263.0,20.29,1007.0,1007.0,24,6,2,5,1007.0,755.0,252.0,230,74,Low,21,2,1157.747895,845.659332,0.0,312.088563,16.96428571,256.2627,2024,2
25,87,1140,21:52:42,2024-02-13,22:33:42,61,41,11,11,10,4,1,1,4,"12:00PM - 3:30PM, 7:00PM - 11:30PM",Yes,Yes,404.0,16.01,339.0,339.0,46,5,2,5,339.0,271.0,68.0,445,79,Medium,42,2,386.824344,309.4594752,0.0,77.3648688,15.78947368,64.6804,2024,2
3,90,1505,9:39:01,2024-02-13,10:10:01,48,31,90,999,11,1,1,999,999,11:00AM - 11:00PM,YES,NO,416.37,29.69,292.75,292.75,921,2,999,4,0.0,173.27,119.48,96,18,medium,24,3,550.14,434.79,606.0,230.59,21.56,207.29,2024,2
15,48,1140,11:09:09,2024-02-13,12:00:09,65,51,15,15,13,2,1,5,9,9:00AM - 1:00AM,Yes,Yes,1263.0,20.29,1007.0,1007.0,24,6,2,5,1007.0,735.0,272.0,230,74,Low,21,2,1107.41103,837.8067811,0.0,269.6042489,15.78947368,256.2627,2024,2
15,48,1140,11:09:09,2024-02-13,12:00:09,65,51,15,15,13,2,1,5,9,9:00AM - 1:00AM,Yes,Yes,1263.0,20.29,1007.0,1007.0,24,6,2,5,1007.0,785.0,221.0,230,74,Low,21,2,1157.747895,863.7806034,0.0,293.9672916,13.63636364,256.2627,2024,2
25,87,1140,21:52:42,2024-02-13,22:33:42,61,41,11,11,10,4,1,1,4,"12:00PM - 3:30PM, 7:00PM - 11:30PM",Yes,Yes,404.0,16.01,339.0,339.0,46,5,2,5,339.0,258.0,81.0,445,79,Medium,42,2,373.25156,296.5653304,0.0,76.6862296,14.7826087,64.6804,2024,2
25,87,1140,21:52:42,2024-02-13,22:33:42,61,41,11,11,10,4,1,1,4,"12:00PM - 3:30PM, 7:00PM - 11:30PM",Yes,Yes,404.0,16.01,339.0,339.0,46,5,2,5,339.0,268.0,71.0,445,79,Medium,42,2,373.25156,294.8687324,0.0,78.3828276,16.36363636,64.6804,2024,2
5,45,1505,4:39:48,2024-02-13,0:35:00,34,35,22,976,1,7,1,146,170,10:00AM - 10:00PM,NO,YES,242.0,36.85,152.82,152.82,3451,7,593,5,152.82,115.16,37.66,53,5,low,19,2,143.57,98.56,0.0,45.01,28.03,9.63,2024,2
5,42,1505,12:08:05,2024-02-13,0:15:00,36,15,50,944,8,4,1,101,103,10:00AM - 10:00PM,NO,NO,910.0,32.99,609.79,609.79,3472,4,591,5,609.79,392.35,217.44,178,6,high,16,1,641.07,458.45,0.0,182.62,17.88,199.56,2024,2
5,43,1505,1:19:08,2024-02-13,0:58:00,48,58,44,936,7,1,1,135,180,10:00AM - 10:00PM,NO,NO,646.0,14.15,554.59,554.59,3844,1,122,3,0.0,366.51,188.08,78,6,low,16,3,609.73,454.05,0.0,155.68,27.23,160.85,2024,2
25,87,1140,21:52:42,2024-02-13,22:33:42,61,41,11,11,10,4,1,1,4,"12:00PM - 3:30PM, 7:00PM - 11:30PM",Yes,Yes,404.0,16.01,339.0,339.0,46,5,2,5,339.0,244.0,95.0,445,79,Medium,42,2,386.824344,280.9566288,0.0,105.8677152,15.65217391,64.6804,2024,2
5,44,1505,5:08:46,2024-02-13,0:46:00,51,46,81,930,4,4,1,150,179,10:00AM - 10:00PM,YES,NO,893.0,8.39,818.08,818.08,3755,4,547,5,818.08,526.15,291.93,186,5,low,14,1,808.73,567.28,0.0,241.45,10.85,281.08,2024,2
